gene,rna_rep1,rna_rep2
Mrpl4,0.484029484029484,0.5
Mrpl40,0.592857142857143,0.616216216216216
Mrpl42,0.497005988023952,0.230769230769231
Mrpl43,0.375,0.320197044334975
Mrpl44,0.5,0.352542372881356
Mrpl46,0.528688524590164,0.412371134020619
Mrpl47,0.426229508196721,0.548387096774194
Mrpl48,0.460674157303371,0.507692307692308
Mrpl52,0.5,0.615384615384615
Mrpl55,0.376811594202899,0.246153846153846
Mrpl58,0.58974358974359,0.5
Mrpl9,0.466666666666667,0.598566308243728
Mrps10,0.509761388286334,0.576547231270358
Mrps11,0.538461538461538,0.902439024390244
Mrps12,0.40327868852459,0.438848920863309
Mrps15,0.551246537396122,0.517948717948718
Mrps16,0.564556962025316,0.579250720461095
Mrps17,0.421052631578947,0.290322580645161
Mrps18a,0.477272727272727,0.423076923076923
Mrps18b,0.512605042016807,0.612903225806452
Mrps18c,0.695652173913043,0
Mrps22,0.677165354330709,0.484536082474227
Mrps23,0.592105263157895,0.574257425742574
Mrps24,0.514084507042254,0.333333333333333
Mrps25,0.407407407407407,0.465116279069767
Mrps27,0.625407166123778,0.473170731707317
Mrps28,0.493670886075949,0.590425531914894
Mrps30,0.468036529680365,0.499122807017544
Mrps31,0.574074074074074,0.685121107266436
Mrps34,0.398601398601399,0.477064220183486
Mrps35,0.504373177842566,0.431906614785992
Mrps5,0.386694386694387,0.545289855072464
Mrps6,0.333333333333333,0.333333333333333
Mrps9,0.383177570093458,0.590909090909091
Mrs2,0.621276595744681,0.606232294617564
Mrtfa,0.816326530612245,0.578947368421053
Mrtfb,0.529411764705882,0.230769230769231
Mrto4,0.464285714285714,0.512534818941504
Msantd2,0.608108108108108,0.651162790697674
Msantd3,0.451612903225806,0.621212121212121
Msantd4,0.53030303030303,0.581395348837209
Msh2,0.404049700874367,0.45366444579043
Msh3,0.624031007751938,0.467353951890034
Msh6,0.465555555555556,0.527711662699762
Msi1,0.541666666666667,0.583333333333333
Msl1,0.597744360902256,0.232375979112272
Msl2,0.584905660377358,0.382352941176471
Msmo1,0.666666666666667,0.602184087363494
Msn,0.0318181818181818,0
Msra,0.627906976744186,1
Msrb1,0.514285714285714,0.0192307692307692
Msto1,0.491525423728814,0.39907192575406
Mta2,0.594339622641509,0.615776081424936
Mta3,0.659574468085106,0.422535211267606
Mtap,0.472868217054264,0.464285714285714
Mtarc2,0.529197080291971,0.553014553014553
Mtbp,0.371710526315789,0.516971279373368
Mtch1,0.687687687687688,0.521739130434783
Mtcl1,0.688350983358548,0.594632768361582
Mterf3,0.565217391304348,0.234042553191489
Mterf4,0.714285714285714,1
Mtf1,0.71830985915493,0.662921348314607
Mtf2,0.405172413793103,0.289855072463768
Mtfmt,0.777777777777778,0.625
Mtfr1,0.565891472868217,0.377952755905512
Mtfr1l,0.314685314685315,0.438297872340426
Mtg1,0.570175438596491,0.680327868852459
Mtg2,0.569230769230769,0.480769230769231
Mthfd1,0.456692913385827,0.453268173488088
Mthfd1l,0.509615384615385,0.536827195467422
Mthfd2,0.453703703703704,0.447653429602888
Mthfr,0.658823529411765,0.536231884057971
Mthfsd,0.719298245614035,0.745454545454545
Mtif2,0.440251572327044,0.275
Mtif3,0.568181818181818,0.284313725490196
Mtm1,0,0
Mtmr10,0.481481481481481,0.5
Mtmr12,0.515151515151515,0.545454545454545
Mtmr2,0.733333333333333,0.477272727272727
Mtmr3,0.337349397590361,0.516666666666667
Mtmr4,0.404040404040404,0.662068965517241
Mtmr6,0.37696335078534,0.162162162162162
Mtmr7,0.701492537313433,0.744394618834081
Mtmr9,0.387434554973822,0.2265625
Mto1,0.346153846153846,0.583333333333333
Mtor,0.609090909090909,0.37378640776699
Mtpap,0.486187845303867,0.493506493506494
Mtr,0.625418060200669,0.642857142857143
Mtres1,0.433333333333333,0.625
Mtrex,0.490956072351421,0.5625
Mtrf1,0.388888888888889,0.361111111111111
Mtrf1l,0.266666666666667,0.535714285714286
Mtrr,0.774151436031332,0.554272517321016
Mtss1,0.363636363636364,0.560606060606061
Mtus1,0.682926829268293,0.727777777777778
Mtus2,0.333333333333333,0
Mtx2,0.566666666666667,0.347826086956522
Mus81,0.342105263157895,0.333333333333333
Mutyh,0.247422680412371,0.543307086614173
Mvb12a,0.674666666666667,0.666666666666667
Mvb12b,0,0.36
Mvd,0.751612903225806,0.713740458015267
Mvk,0.664688427299703,0.537216828478964
Mvp,0.375647668393782,0.473404255319149
Mxd3,0.363636363636364,0.466666666666667
Mxra8,0.565217391304348,0.64
Mybbp1a,0.482269503546099,0.462962962962963
Mybl1,0.166666666666667,0.551724137931034
Mybl2,0.425287356321839,0.372400756143667
Mybpc2,0.538461538461538,0.821428571428571
Mycbp2,0.388278388278388,0.363636363636364
Mycl,0.4,0.368421052631579
Mycn,0.638817480719794,0.630971993410214
Mydgf,0.637362637362637,0.666666666666667
Myef2,1,1
Myh10,0.619144602851324,0.585023400936037
Myh13,0.552845528455285,0.309644670050761
Myh14,0.380952380952381,0.1
Myh7b,0.507692307692308,0.916666666666667
Myh9,0.509445100354191,0.494295178505705
Myl6,0.537906137184116,0.571428571428571
Mylpf,0.383561643835616,0.444444444444444
Mynn,0.451612903225806,0.563291139240506
Myo10,0.4001554001554,0.401709401709402
Myo18a,0.372413793103448,0.55440414507772
Myo19,0.486842105263158,0.403100775193798
Myo1b,0.355769230769231,0.366847826086957
Myo1c,0.491596638655462,0.602112676056338
Myo1e,0.446236559139785,0.504885993485342
Myo1g,0.6,0.37037037037037
Myo5a,0.474789915966387,0.504
Myo5b,0.363636363636364,0
Myo6,0.666666666666667,0.620253164556962
Myo7a,0.03,0
Myo9a,0.435897435897436,0.444444444444444
Myo9b,0.59825327510917,0.672932330827068
Myof,0.880597014925373,0.825
Mypn,0.0869565217391304,0.166666666666667
Mysm1,0.566037735849057,0.517857142857143
Mzt1,0.538461538461538,0
Mzt2,0.676470588235294,0.603960396039604
N4bp1,0.680459770114943,0.764864864864865
N4bp2,0.486486486486487,0.494047619047619
N4bp2l2,0.48948948948949,0.587719298245614
N4bp3,0.565217391304348,0.305882352941176
N6amt1,0.377049180327869,0.647368421052632
Naa11,0.686046511627907,0.825
Naa15,0.546218487394958,0.54
Naa16,0.60806916426513,0.605113636363636
Naa20,0.385964912280702,0.621212121212121
Naa25,0.44,0.459821428571429
Naa30,0.25,0.888888888888889
Naa35,0.487758945386064,0.460199004975124
Naa40,0.541666666666667,0.411764705882353
Naa80,0.166666666666667,0.176470588235294
Naaa,0.663551401869159,0.921787709497207
Nab1,0.346153846153846,0.583333333333333
Nab2,0.775510204081633,0.871794871794872
Nabp2,0.290322580645161,0.68
Nadk,0.47953216374269,0.452914798206278
Nadk2,0.443864229765013,0.334745762711864
Nadsyn1,0.526315789473684,0.636363636363636
Nae1,0.606598984771574,0.67479674796748
Naf1,0.671532846715328,0.773809523809524
Naga,0.790322580645161,0.777777777777778
Nagpa,0.604878048780488,0.607142857142857
Nanog,0.414248021108179,0.379020979020979
Nanos3,0.5625,0.666666666666667
Nans,0.494,0.454736842105263
Nap1l4,0.715328467153285,0.515151515151515
Napa,0.65,0.45697896749522
Napb,0,0
Napepld,0.444444444444444,0.25
Napg,0.578313253012048,0.830508474576271
Narf,0.631578947368421,0.25
Nars2,0.544117647058823,0.716049382716049
Nasp,0.482188295165394,0.428308823529412
Nat10,0.5425,0.443661971830986
Nav1,0.558375634517767,0.655172413793103
Nav2,0.467065868263473,0.365671641791045
Naxd,0.452830188679245,0.6
Naxe,0.438095238095238,0.725274725274725
Nbas,0.588414634146341,0.559241706161137
Nbeal1,0.284210526315789,0.602941176470588
Nbeal2,0.524390243902439,0.695364238410596
Nbn,0.444625407166124,0.452853598014888
Nbr1,0.68682505399568,0.664864864864865
Ncam1,0.745222929936306,0.725806451612903
Ncapd2,0.418429844097996,0.42136695421367
Ncapd3,0.4375,0.571428571428571
Ncapg,0.51207729468599,0.542792792792793
Ncapg2,0.463203463203463,0.47887323943662
Ncaph,0.516447368421053,0.530120481927711
Ncbp1,0.371584699453552,0.591216216216216
Ncdn,0.572413793103448,0.553571428571429
Nceh1,0.516129032258065,0.205882352941176
Ncf2,0.163265306122449,0.153846153846154
Nck1,0.48780487804878,0.6
Nckap1l,0,0
Nckap5l,0.5625,0.571428571428571
Nckipsd,0.2,0.4
Ncln,0.486381322957198,0.508108108108108
Ncoa1,0.520833333333333,0.260869565217391
Ncoa2,0.401515151515151,0.553072625698324
Ncoa3,0.486042692939245,0.531630170316302
Ncoa4,0.522388059701492,0.720588235294118
Ncoa5,0.617647058823529,0.492753623188406
Ncoa6,0.419354838709677,0.189473684210526
Ncoa7,0,0.19047619047619
Ncor1,0.54292343387471,0.505728314238953
Ncor2,0.503267973856209,0.630909090909091
Ncs1,0.214285714285714,0.5
Ncstn,0.413223140495868,0.476190476190476
Ndc1,0.530054644808743,0.591731266149871
Ndc80,0.331210191082803,0.347560975609756
Nde1,0.293103448275862,0.478468899521531
Ndel1,0.25,0.56
Ndfip2,0.469879518072289,0.481481481481481
Ndor1,0.25,1
Ndrg1,0.428571428571429,0.621621621621622
Ndrg2,0.315789473684211,0.676470588235294
Ndrg3,0.62037037037037,0.521739130434783
Ndrg4,0.611111111111111,0.719298245614035
Ndst1,0.540540540540541,0.465408805031447
Ndufa10,0.46112600536193,0.464627151051625
Ndufa12,0.644444444444444,0.601809954751131
Ndufa3,0.522058823529412,0.333333333333333
Ndufa5,0.555256064690027,0.433962264150943
Ndufa6,0.475806451612903,0.590551181102362
Ndufaf1,0.327433628318584,0.367088607594937
Ndufaf2,0.581395348837209,0.0978260869565217
Ndufaf3,0.535353535353535,0.235294117647059
Ndufaf5,0.338235294117647,0.158730158730159
Ndufaf7,0.54014598540146,0.518796992481203
Ndufb1-ps,0.548076923076923,0.739130434782609
Ndufb10,0.44,0.503184713375796
Ndufb11,0,0
Ndufb2,0.470198675496689,0.618181818181818
Ndufb3,0.478260869565217,0.64
Ndufb6,0.533333333333333,0.736842105263158
Ndufb8,0.464516129032258,0.560185185185185
Ndufc1,0.555555555555556,0.366666666666667
Ndufc2,0.527027027027027,0.506361323155216
Ndufs1,0.504032258064516,0.589371980676328
Ndufs2,0.727272727272727,0.227272727272727
Ndufs8,0.63855421686747,0.528239202657807
Ndufv1,0.424543946932007,0.550359712230216
Ndufv2,0.403141361256544,0.372693726937269
Ndufv3,0.4,0.602484472049689
Necab2,0.638888888888889,0.645161290322581
Necap1,0.442307692307692,0.310077519379845
Nectin2,0.564444444444444,0.466386554621849
Nectin3,0.781609195402299,0.258064516129032
Nedd1,0.428571428571429,0.306122448979592
Nedd4,0.503387180823345,0.501615508885299
Nedd4l,0.557894736842105,0.518181818181818
Nedd8,0.445161290322581,0.53125
Nefh,0.649122807017544,0.391304347826087
Neil3,0.740384615384615,0.909090909090909
Nek1,0.615384615384615,0.761904761904762
Nek2,0.654320987654321,0.673913043478261
Nek3,0.650602409638554,0.4
Nek4,0.246913580246914,0.350649350649351
Nek6,0.491228070175439,0.529411764705882
Nek8,0.195121951219512,0.285714285714286
Nek9,0.459715639810427,0.52046783625731
Nelfa,0.589285714285714,0.669811320754717
Nelfb,0.358288770053476,0.609090909090909
Nelfcd,0.412698412698413,0.616438356164384
Nelfe,0.519607843137255,0.455555555555556
Nell2,0.0697674418604651,0.516129032258065
Nemf,0.516233766233766,0.473557692307692
Nemp2,0.290909090909091,0
Nenf,0.555555555555556,0.578947368421053
Neo1,0.292682926829268,0.373134328358209
Nepro,0.276595744680851,0.585585585585586
Nes,0.397683397683398,0.607142857142857
Net1,0.362637362637363,0.442477876106195
Neu1,0.414634146341463,0.421052631578947
Neurl2,0,0
Neurl4,0.477987421383648,0.317991631799163
Nexmif,0,0
Nf1,0.375,0.733333333333333
Nf2,0.636363636363636,0.646666666666667
Nfat5,0.706666666666667,0.91044776119403
Nfatc2ip,0.433566433566434,0.291866028708134
Nfatc4,0.382716049382716,1
Nfe2l1,0.571428571428571,0.592920353982301
Nfe2l2,0.483333333333333,0.585260115606936
Nfkb1,0.41025641025641,0.32520325203252
Nfkb2,0.698630136986301,0.621621621621622
Nfkbia,0.605633802816901,0.6328125
Nfkbib,0.357142857142857,0.566473988439306
Nfkbil1,0.5,1
Nfrkb,0.454545454545455,0.469964664310954
Nfs1,0.560538116591928,0.410714285714286
Nfu1,0.436,0.520833333333333
Nfx1,0.587234042553191,0.463541666666667
Nfxl1,0.5,1
Nfya,0.627118644067797,0.21505376344086
Ngef,0.0588235294117647,0.205882352941176
Ngfr,0.46031746031746,0.304347826086957
Ngrn,0.340540540540541,0.193548387096774
Nhlrc2,0.505773672055427,0.304239401496259
Nhsl1,0.655737704918033,0.776595744680851
Nicn1,0.32,0.283333333333333
Nid1,0.323089700996678,0.383738601823708
Nid2,0.547799021787461,0.477040816326531
Nin,0.669724770642202,0.428571428571429
Ninl,0.427272727272727,0.307692307692308
Nip7,0.723880597014925,0.719457013574661
Nipa2,0.464285714285714,0.5625
Nipal3,0.512820512820513,0.3
Nipbl,0.57,0.726027397260274
Nipsnap2,0.558441558441558,0.324324324324324
Nisch,0.566037735849057,0.333333333333333
Nit1,0.622950819672131,0.833333333333333
Nkap,0,0
Nkd2,0.40625,1
Nkiras2,0.28169014084507,0
Nktr,0.509523809523809,0.632911392405063
Nkx1-2,0.152542372881356,0.361111111111111
Nle1,0.587412587412587,0.426966292134831
Nlgn2,0.628571428571429,0.0967741935483871
Nlk,0.272727272727273,0.25
Nln,0.68125,0.615023474178404
Nlrc4,0,0
Nlrp4f,0.783333333333333,0.702127659574468
Nmd3,0.321428571428571,0.5
Nme1,0.647450110864745,0.616551724137931
Nme2,0.478260869565217,0.56
Nme4,0.517241379310345,0.866666666666667
Nme6,0.439759036144578,0.699208443271768
Nme7,0.466666666666667,0.48780487804878
Nmi,1,0.742857142857143
Nmnat2,0.928571428571429,1
Nmral1,0.723404255319149,0.75
Nmrk1,0.296296296296296,0.333333333333333
Nmt1,0.420529801324503,0.437158469945355
Nmt2,0.383647798742138,0.454545454545455
Noa1,0.491228070175439,0.457865168539326
Nob1,0.721290322580645,0.627627627627628
Noc2l,0.478323108384458,0.585439619788291
Noc3l,0.551020408163265,0.34070796460177
Noc4l,0.523049645390071,0.502024291497976
Noct,0.360294117647059,0.169312169312169
Nod1,0.632352941176471,0.458333333333333
Nodal,0.460893854748603,0.37431693989071
Nol10,0.52549889135255,0.544642857142857
Nol11,0.581151832460733,0.641791044776119
Nol12,0.454545454545455,0.425925925925926
Nol3,0.653846153846154,1
Nol4l,0.769230769230769,0.470588235294118
Nol6,0.538235294117647,0.552256532066508
Nol7,0.617747440273038,0.76271186440678
Nol8,0.502982107355865,0.523985239852399
Nol9,0.465909090909091,0.561712846347607
Nolc1,0.482828282828283,0.51191135734072
Nom1,0.478991596638655,0.441558441558442
Nomo1,0.482027649769585,0.482787573467674
Nop14,0.535377358490566,0.494553376906318
Nop16,0.491666666666667,0.384615384615385
Nop2,0.504807692307692,0.481865284974093
Nop53,0.424821002386635,0.435810810810811
Nop56,0.5825,0.548076923076923
Nop9,0.542168674698795,0.477611940298507
Nos1,0.483870967741935,0
Nosip,0.521604938271605,0.489082969432314
Notch1,0.372340425531915,0.574626865671642
Notch2,0.5,0.391666666666667
Notch3,0.565217391304348,0.483333333333333
Notch4,0.254901960784314,0.324675324675325
Notum,0.0909090909090909,0
Npat,0.412060301507538,0.598425196850394
Npc1,0.333333333333333,0.277272727272727
Npdc1,0.2,0.3
Npepl1,0.45,0.333333333333333
Npepps,0.452173913043478,0.552941176470588
Nphp1,0.494117647058824,0.532467532467532
Nphp3,0.364130434782609,0.459627329192547
Nphp4,0.513333333333333,0.808139534883721
Npl,0.741935483870968,0.717647058823529
Nploc4,0.518518518518518,0.642857142857143
Npm3,0.534463276836158,0.612220916568743
Npr1,0.789473684210526,0.642857142857143
Npr3,0.583333333333333,0.545454545454545
Nprl3,0.507246376811594,0.686046511627907
Nptx2,0.613981762917933,0.67515923566879
Nqo1,0.470588235294118,0.54066985645933
Nqo2,0.0666666666666667,0.416666666666667
Nr0b1,0.00302114803625378,0
Nr1d1,0.470588235294118,0.419354838709677
Nr1d2,0.641025641025641,0.513513513513513
Nr1h2,0.56198347107438,0.326530612244898
Nr2c1,0,1
Nr2c2,0.735294117647059,0.441860465116279
Nr2c2ap,0.406779661016949,0.41025641025641
Nr2f6,0.852941176470588,0.833333333333333
Nr4a1,0.695652173913043,0.212121212121212
Nr5a2,0.661870503597122,0.5546875
Nradd,0.166666666666667,0.607843137254902
Nras,0.351851851851852,0.407407407407407
Nrbf2,0.680851063829787,0.571428571428571
Nrbp1,0.540880503144654,0.736842105263158
Nrcam,0.0892857142857143,0
Nrd1,0.604060913705584,0.402439024390244
Nrde2,0.582677165354331,0.343396226415094
Nrf1,0.531914893617021,0.222222222222222
Nrip1,0.46875,0.348837209302326
Nrp2,0.77536231884058,0.531645569620253
Nrxn2,0.72,0.0666666666666667
Nsa2,0.543026706231454,0.414538310412574
Nsd1,0.574874371859296,0.527138914443422
Nsd2,0.544715447154472,0.548387096774194
Nsd3,0.706666666666667,0.528925619834711
Nsdhl,0,0
Nsf,0.470437017994859,0.525751072961373
Nsfl1c,0.558823529411765,0.595959595959596
Nsl1,0.453333333333333,0.463414634146341
Nsmaf,0.571428571428571,0.604838709677419
Nsmce1,0.379746835443038,0.385714285714286
Nsmce2,0.538461538461538,0.491803278688525
Nsmce4a,0.447086801426873,0.495169082125604
Nsrp1,0.503157894736842,0.641025641025641
Nsun2,0.495661605206074,0.478421701602959
Nsun4,0.596491228070175,0.509090909090909
Nsun5,0.5,0.655913978494624
Nsun6,0.346153846153846,0
Nt5c2,0.49,0.934782608695652
Nt5c3,0.333333333333333,0.40625
Nt5c3b,0.426573426573427,0.422857142857143
Nt5dc1,0.784090909090909,0.719512195121951
Nt5dc2,0.454081632653061,0.356435643564356
Nt5dc3,0.40625,0.395061728395062
Nthl1,0.669172932330827,0.808
Ntn1,0.48,0.555555555555556
Ntpcr,0.8125,1
Nuak1,0.8125,0.894736842105263
Nub1,0.586538461538462,0.745762711864407
Nubp1,0.351351351351351,0.276363636363636
Nubp2,0.610576923076923,0.566265060240964
Nubpl,0.5,0.888888888888889
Nucb1,0.53448275862069,0.663461538461538
Nudc,0.506265664160401,0.451205510907003
Nudcd1,0.459459459459459,0.5
Nudcd2,0.5625,0.443786982248521
Nudcd3,0.61038961038961,0.705882352941177
Nudt1,0.380952380952381,0.0845070422535211
Nudt14,0.736842105263158,0.666666666666667
Nudt19,0.380434782608696,0.507352941176471
Nudt22,0.333333333333333,0.8125
Nudt3,0.537037037037037,0.605263157894737
Nudt4,0.439320388349515,0.358208955223881
Nudt5,0.598039215686274,0.511450381679389
Nudt9,0.53072625698324,0.329113924050633
Nuf2,0.60427807486631,0.487046632124352
Nufip1,0.446078431372549,0.538961038961039
Nufip2,0.575757575757576,0.476190476190476
Numa1,0.560450819672131,0.540314136125654
Numb,0.554455445544555,0.513513513513513
Numbl,0.666666666666667,0.628318584070796
Nup133,0.595340811044003,0.627960275019099
Nup153,0.531645569620253,0.528301886792453
Nup155,0.436781609195402,0.386565272496831
Nup188,0.499278499278499,0.46010844306739
Nup205,0.547511312217195,0.482078853046595
Nup210,0.472774416594641,0.41016713091922
Nup35,0.414285714285714,0.506493506493506
Nup37,0.412698412698413,0.92
Nup43,0.392857142857143,0.304
Nup50,0.56,0.528
Nup62,0.470198675496689,0.566985645933014
Nup85,0.407894736842105,0.325842696629214
Nup88,0.415094339622642,0.62406015037594
Nup93,0.627368421052632,0.6525
Nup98,0.431168831168831,0.478395061728395
Nupl2,0.441860465116279,0.588235294117647
Nus1,0.579545454545455,0.568421052631579
Nusap1,0.429467084639498,0.564986737400531
Nvl,0.461414790996785,0.402763018065887
Nxf1,0.491902834008097,0.450939457202505
Nxn,0.247619047619048,0.295454545454545
Nxt1,0.496062992125984,0.58659217877095
Nyap1,0.637931034482759,0.714285714285714
Nynrin,0.659498207885305,0.412955465587045
Oaf,0.3125,0.0588235294117647
Oard1,0.409090909090909,0.530612244897959
Oas1a,0.693181818181818,0.501831501831502
Oas1g,0.457142857142857,0.222222222222222
Oat,0.26530612244898,0.23960880195599
Oaz2,0.48936170212766,0.816793893129771
Obsl1,0.220588235294118,0
Ocln,0.551724137931034,0.754716981132076
Ocrl,0,0
Odf2l,0.658227848101266,0.557142857142857
Ofd1,0,0
Oga,0.416666666666667,0.246031746031746
Ogdh,0.53448275862069,0.590570719602978
Ogdhl,0.516056758775205,0.556084296397009
Ogfod1,0.670299727520436,0.792771084337349
Ogfod3,0.375,0.32258064516129
Ogfr,0.5234375,0.381578947368421
Ogfrl1,0.260869565217391,0
Ogg1,0.263157894736842,0.421052631578947
Ogt,0,0.00398406374501992
Oip5,0.658823529411765,0.642857142857143
Olfm2,0.777777777777778,0.75
Oma1,0.27536231884058,0.402597402597403
Ooep,0.608695652173913,0.716049382716049
Opa1,0.536273115220484,0.515432098765432
Opa3,0.723076923076923,0.672413793103448
Oplah,0.282051282051282,0.48
Optn,0.837209302325581,0.808429118773946
Orai1,0.606060606060606,0.114285714285714
Orc1,0.553003533568905,0.517087667161961
Orc2,0.364532019704433,0.595121951219512
Orc3,0.631578947368421,0.578512396694215
Orc4,0.493150684931507,0.518867924528302
Orc5,0.533333333333333,0.359116022099448
Orc6,0.666666666666667,0.716145833333333
Ormdl1,0.217391304347826,1
Ormdl2,0.606060606060606,0.473684210526316
Os9,0.491228070175439,0.1875
Osbp,0.642857142857143,0.733333333333333
Osbpl10,0.674418604651163,0.606060606060606
Osbpl11,0.520833333333333,0.225352112676056
Osbpl1a,0.602484472049689,0.56353591160221
Osbpl2,0.384615384615385,0.541666666666667
Osbpl3,0.3,0.212765957446809
Osbpl7,0.556451612903226,0.666666666666667
Osbpl9,0.521739130434783,0.631067961165049
Oser1,0.382978723404255,0.711111111111111
Osgep,0.368663594470046,0.531365313653137
Osgepl1,0.5,0.497142857142857
Osgin2,0.425,0.356164383561644
Ostc,0.529780564263323,0.768518518518518
Ostf1,0.48062015503876,0.381642512077295
Ostm1,0.351351351351351,0.793650793650794
Otub1,0.278481012658228,0.5
Otud1,0.4375,0.37037037037037
Otud3,0.709090909090909,0.75
Otud4,0.700680272108844,0.686893203883495
Otud6b,0.485148514851485,0.38961038961039
Oxa1l,0.482428115015974,0.459948320413437
Oxct1,0.5234375,0.503164556962025
Oxld1,0.708333333333333,1
Oxnad1,0.458715596330275,0.436363636363636
Oxr1,0.533854166666667,0.407407407407407
Oxsr1,0.416666666666667,0.589285714285714
P2rx4,0.234375,0.102564102564103
P2ry2,0,0.75
P3h1,0.64030612244898,0.58455114822547
P3h3,0.636363636363636,1
P4ha1,0.482352941176471,0.224
P4hb,0.402022756005057,0.42993907745866
P4htm,0.0588235294117647,0.153846153846154
Pacc1,0.352941176470588,0.4375
Pacs1,0.2,0
Pacs2,0.432,0.287179487179487
Pacsin2,0.4,0.463276836158192
Pacsin3,0.32258064516129,0.230769230769231
Padi4,0.328125,0.0333333333333333
Paf1,0.467391304347826,0.465116279069767
Pafah1b3,0.554502369668246,0.864406779661017
Paics,0.575418994413408,0.586513994910941
Pak1,0.626666666666667,0.51219512195122
Pak2,0.473684210526316,0.431372549019608
Pak4,0.391304347826087,0.462686567164179
Pakap,0.34453781512605,0.493181818181818
Palb2,0.429824561403509,0.404011461318052
Pald1,0.421166306695464,0.517241379310345
Palld,0.685714285714286,0.692307692307692
Palm,0.467455621301775,0.513698630136986
Palm3,0.511627906976744,0.678899082568807
Pam,0.358208955223881,0.565217391304348
Pan2,0.495238095238095,0.397196261682243
Pan3,0.882352941176471,0.375
Pank1,0.666666666666667,0.420289855072464
Pank4,0.568627450980392,0.34375
Panx1,0.313725490196078,0.434782608695652
Papola,0.512,0.538116591928251
Papss1,0.468085106382979,0.361702127659574
Pard3,0.688385269121813,0.58664546899841
Pard6b,0.41025641025641,0.344827586206897
Pard6g,0.111111111111111,0
Parg,0.46195652173913,0.6
Park7,0.496124031007752,0.530612244897959
Parl,0.466101694915254,0.528
Parn,0.591731266149871,0.49211356466877
Parp1,0.452720785013381,0.46788370520622
Parp14,0.890909090909091,0.756410256410256
Parp16,0.34,0.694444444444444
Parp2,0.51010101010101,0.704225352112676
Parp4,0.652777777777778,0.9375
Parpbp,0.534562211981567,0.550161812297735
Pars2,0.5,0.0823529411764706
Parvb,0.547085201793722,0.448559670781893
Parvg,1,0.111111111111111
Pask,0.511278195488722,0.508196721311475
Patj,0.409090909090909,0.695121951219512
Patl1,0.647058823529412,0.703196347031963
Pawr,0.521505376344086,0.700787401574803
Paxbp1,0.487179487179487,0.597345132743363
Paxip1,0.373737373737374,0.435897435897436
Pbdc1,0,0
Pbk,0.53125,0.739130434782609
Pbrm1,0.514925373134328,0.411214953271028
Pbx4,0.923076923076923,0
Pbxip1,0.572413793103448,0.543103448275862
Pcbp3,0.285714285714286,1
Pcbp4,0.474683544303797,0.514150943396226
Pccb,0.347619047619048,0.269230769230769
Pcdhga10,0.538461538461538,0.833333333333333
Pcdhga11,0.540983606557377,0.818181818181818
Pcdhga12,0.424242424242424,0.923076923076923
Pced1b,0.641509433962264,0.392857142857143
Pcf11,0.435374149659864,0.576687116564417
Pcgf3,0.757575757575758,0.431034482758621
Pcgf6,0.438848920863309,0.436241610738255
Pcid2,0.599531615925059,0.769911504424779
Pcif1,0.326923076923077,0.298245614035088
Pck2,0.62431693989071,0.661458333333333
Pcm1,0.706439393939394,0.757264957264957
Pcmt1,0.42,0.539473684210526
Pcmtd1,0.634146341463415,0.576
Pcnp,0.522988505747126,0.531400966183575
Pcnt,0.551020408163265,0.416988416988417
Pcnx,0.569620253164557,0.484
Pcnx3,0.559090909090909,0.415966386554622
Pcnx4,0.329787234042553,0.495934959349593
Pcolce,0.496413199426112,0.462921348314607
Pcolce2,0.411552346570397,0.438247011952191
Pcsk1n,0,0
Pcsk6,0.127853881278539,0.226950354609929
Pcsk7,0.363636363636364,0.729166666666667
Pcsk9,0.575342465753425,0.39344262295082
Pcx,0.580645161290323,0.486842105263158
Pcyox1,0.354430379746835,0.224719101123595
Pcyox1l,0.699186991869919,0.460526315789474
Pcyt2,0.407407407407407,0.0833333333333333
Pdcd11,0.525773195876289,0.502581755593804
Pdcd2l,0.475524475524476,0.541322314049587
Pdcd6ip,0.328671328671329,0.360215053763441
Pdcd7,0.368421052631579,0.361111111111111
Pdcl,0.5625,0.4375
Pdcl2,0.4,0
Pdcl3,0.480392156862745,0.476190476190476
Pde12,0.458483754512635,0.416974169741697
Pde4a,0.625,0.508620689655172
Pde4d,0.766666666666667,0.318181818181818
Pde4dip,0.369047619047619,0.3125
Pde7a,0.235294117647059,0.65
Pde8a,0.3125,0.431818181818182
Pde9a,0.303030303030303,0
Pdgfa,0.543859649122807,0.143790849673203
Pdgfb,0.75,0
Pdgfc,0.1796875,0.329113924050633
Pdgfrb,0.35,0.466666666666667
Pdha1,0,0
Pdhb,0.585,0.376865671641791
Pdhx,0.444444444444444,0.475
Pdia3,0.529118136439268,0.595988538681948
Pdia4,0.489977728285078,0.384188626907074
Pdia5,0.50188679245283,0.394957983193277
Pdk1,0.530864197530864,0.409638554216867
Pdk3,0,0
Pdlim1,0.443708609271523,0.460966542750929
Pdlim4,0.347826086956522,0.818181818181818
Pdlim5,0.5,0.616438356164384
Pdlim7,0.575,0.588709677419355
Pdp2,0.458015267175573,0.4453125
Pdpn,0.666666666666667,0.701923076923077
Pds5a,0.453183520599251,0.585585585585586
Pds5b,0.40506329113924,0.442105263157895
Pdss1,0.78494623655914,0.644444444444444
Pdss2,0.607476635514019,0.653465346534653
Pdxdc1,0.271276595744681,0.3215859030837
Pdxk,0.324324324324324,0.311320754716981
